	bicalutamide	bleomycin	cetuximab	cisplatin	dabrafenib	docetaxel	doxorubicin	erlotinib	etoposide	gefitinib	gemcitabine	imatinib	lapatinib	methotrexate	paclitaxel	sorafenib	sunitinib	tamoxifen	temozolomide	trametinib	veliparib	vinblastine	vinorelbine
688010	4.376683	4.35792069	5.988034	3.21934346	3.245134	-4.8338379	-0.83698819	2.50451581	1.85332013	1.53299477	-0.21315106	2.8800822	2.41668454	-2.12278746	-3.78263869	1.37080178	3.93898403	3.6658	5.5339	-1.02602	3.83683451	-4.18242112	-4.19037234
688014	4.94674566	3.50808068	6.79313596	3.82834467	4.95584183	-2.77417117	-0.50729164	3.23997344	2.00092146	2.0474164	-1.18033572	3.32393048	3.42898845	0.03876361	-2.83556156	2.69484628	3.2705284	3.2646094	6.05641452	2.65521714	4.35000149	-2.14956632	-3.45647038
909907	4.376683	1.666334	5.988034	5.23183816	5.27850367	-3.83588305	-1.75617	2.408565	1.554173	3.17816659	-2.32467	2.743088	2.428795	2.2847524	-3.13376	2.008625	2.381932	5.51734499	7.30910446	3.90790708	5.69583176	-2.24724994	-3.8381
687804	4.46537063	1.80591363	6.19920481	4.43619248	4.51469193	-3.38145376	-2.09043356	3.01994505	1.06833427	1.4587958	-2.6396512	0.97958768	2.62755701	0.65613639	0.04850763	2.66948046	2.19575627	3.63159133	5.19728155	1.59943302	3.88946896	-2.2973162	-5.18832724
909905	4.94913263	1.666334	5.988034	2.4928701	3.00375375	-6.82927918	-1.75617	2.408565	1.554173	1.30463034	-2.32467	2.743088	2.428795	0.92579525	-3.13376	2.008625	2.381932	3.83880437	6.04902159	-1.36898125	4.15402303	-5.47459549	-3.8381
909904	4.36167897	7.01520648	7.24193212	5.66759035	2.07676243	-4.6704441	1.09649534	2.408565	3.57199463	2.14046627	3.21586354	2.743088	2.428795	-0.47438924	-3.13376	2.008625	2.381932	4.16192282	6.50998159	-2.42510271	4.60720372	-2.24124692	-0.77294116
687800	4.376683	1.666334	5.988034	2.863738	3.245134	-4.9165	-1.75617	2.408565	1.554173	1.056102	-2.32467	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.12894215	5.5339	-1.02602	3.904143	-4.06394	-3.8381
687802	4.58364034	2.38984883	7.79247549	4.18066836	4.72553375	-3.03295204	-1.26208853	2.408565	3.43299249	0.68272185	-2.65649493	2.743088	2.428795	1.6258997	-3.13376	2.008625	2.381932	5.21209452	6.52379025	-1.66907195	2.90490653	-2.73150108	1.06153183
1524417	5.1740435	1.666334	4.82790103	2.23882946	2.1688784	-3.23672859	-1.75617	2.408565	1.554173	1.58880053	-2.32467	2.743088	2.428795	1.39437147	-3.13376	2.008625	2.381932	3.31373755	6.25824372	0.39291601	4.61324729	-2.70001431	-3.8381
908119	4.376683	5.15359575	5.988034	2.863738	3.245134	-4.9165	-0.39151644	2.408565	3.42078294	1.056102	2.00189931	2.68898475	2.22946298	-0.5407	-1.61384038	0.81922041	5.06754825	3.6658	5.5339	-1.02602	3.904143	-4.06394	-2.34949079
687514	4.43327638	3.94579456	6.27717579	0.81441652	3.44854378	-5.51143372	-1.94659529	2.408565	0.02189987	-0.11138312	-2.99811337	2.743088	2.428795	-0.25087161	-3.13376	2.008625	2.381932	3.60003526	5.70020652	-1.25191814	3.8188802	-3.65347477	-4.01080533
908449	4.79613368	-1.94900575	5.35032894	2.25866292	-1.20888583	-7.34769538	-2.85835017	1.01812288	1.10751374	1.97874636	-4.54979949	3.50566615	1.2779435	1.17572855	-3.65641737	2.60934025	2.92292153	3.68224829	5.8308291	-1.42173565	3.21270442	-4.77193916	-4.07575031
908448	4.07208142	-2.57859292	6.54776172	1.24957188	1.30298799	-5.4299592	-3.56258365	3.12903226	-0.7633632	0.51744713	-6.87072815	1.44774494	2.68404499	-3.13127667	-3.26576141	-3.6676678	-2.06070533	3.40796532	2.90208651	-3.14753155	2.25448199	-6.54129355	-5.62039099
1298537	4.85039403	2.94451567	4.54438346	2.6881836	4.71844326	-6.78890488	-2.35042408	2.408565	2.76017971	0.44154361	-0.65178403	2.743088	2.428795	-0.39257267	-3.13376	2.008625	2.381932	3.68562618	5.69112589	1.04201158	4.34096851	-4.84934498	-4.74658658
998184	3.72570422	1.666334	5.88951362	2.78988933	2.33462744	-3.23988093	-1.75617	2.408565	1.554173	1.10629504	-2.32467	2.743088	2.428795	-2.55867876	-3.13376	2.008625	2.381932	2.74338693	4.69770862	1.07161164	3.00472746	-5.51685873	-3.8381
908445	4.38224424	0.01123902	6.68618199	2.3756661	4.02321987	-5.00767419	-0.57888457	3.36377764	2.24204302	1.94891251	-2.51414859	3.38749502	3.05929953	0.47234636	-3.97509083	3.00136212	4.85079011	3.93301528	5.20617254	-1.0341667	3.36666179	-3.63793643	-3.03270384
908444	4.88121253	1.21251547	6.74487226	4.00708029	3.66246341	-2.45748763	-2.72522505	1.53419926	0.64708693	1.9030251	-5.55170535	1.85173231	3.40049895	-0.85421726	-1.66296044	0.74913973	2.64383105	3.82006727	5.55251392	0.5027628	4.26552133	-1.87705153	-3.37185897
1298362	4.75790876	1.26798389	6.14012	2.863738	4.10837952	-4.9165	-3.07839846	2.408565	1.71170227	1.056102	-1.81861793	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.810774	4.98068376	-2.92723483	3.904143	-4.06394	-4.9284913
908446	4.44275494	6.46028398	6.42285666	3.74454395	3.85517234	-4.94517665	1.68356135	2.35093952	5.07384826	0.92822302	2.30454569	2.92494481	2.65034378	-0.94261309	-5.2002607	1.62026673	0.54492904	2.29169993	5.28029132	0.81937149	3.64492887	-4.27277259	-2.90949645
908440	4.376683	0.19961143	5.988034	1.96179893	3.245134	-5.02968179	-2.5094711	2.05081956	-3.09752805	-0.97047189	-4.22610458	2.81998517	2.52290106	0.14164306	-2.527179	2.364115	2.9374545	3.6658	5.5339	-1.02602	3.34788671	-5.02888002	-5.51435346
908443	4.8682041	2.98724479	6.81185479	3.33337197	4.95141039	-5.57024465	-1.17849262	2.408565	2.26667895	1.83747864	-3.86508088	2.743088	2.428795	-0.61489556	-3.13376	2.008625	2.381932	4.25826321	6.05002268	1.11203366	4.37003814	-3.56505528	-6.02578297
909248	4.40974119	0.21884327	6.25685012	1.08527233	0.87017762	-5.8591182	-3.86368347	2.49403211	-0.42205338	1.85734092	-3.8974073	3.37526116	2.55941749	-2.75980089	-4.24139276	1.79413589	2.32282747	4.14441291	5.99937237	-6.04641749	3.66966811	-5.43408886	-5.56642451
909249	4.27424151	4.21834655	6.15827625	4.13600398	4.27424151	-2.36943204	-0.68313035	2.69956864	2.3059353	1.31944742	0.17000551	2.70458776	2.70549318	-0.27502747	-3.24971417	1.58111161	1.15388686	3.58109433	5.22633982	1.52503407	3.62195146	-2.5055645	-5.19862788
909712	4.82650451	1.24296653	5.60594506	2.16454518	4.6691014	-4.55533307	-2.20442257	3.3627454	0.46932226	1.7244931	-4.57249904	2.95413446	3.22899885	1.11928732	-2.55822662	0.51626786	0.97263442	4.21473966	5.69410049	0.23522223	4.22527059	-4.23561941	-1.68120146
1240138	5.41958146	3.09277396	5.78758561	3.45953708	3.74382326	-2.92961683	-1.22138976	2.408565	2.84064523	2.58289609	-0.76539128	2.743088	2.428795	1.66660535	-3.13376	2.008625	2.381932	4.61724547	6.51361025	0.06749411	4.261102	-2.03581542	-4.57718839
1240139	4.41983283	-0.07584553	6.00948303	1.72921364	2.59212244	-5.16815844	-1.97931735	2.408565	0.77963466	0.46810702	-4.70271575	2.743088	2.428795	0.40911674	-3.13376	2.008625	2.381932	3.2373233	5.6328864	-3.79916746	3.92598064	-4.62521065	-3.55138722
1303912	4.83721921	4.3700901	7.15967039	2.51601073	3.245134	-5.54805571	-0.6002267	2.408565	2.83641882	2.88448273	3.60134644	2.743088	2.428795	1.95047924	-3.13376	2.008625	2.381932	4.49629243	6.5148824	-0.94227209	5.14744692	-4.35981418	-3.10493946
1240134	5.10807146	3.78590517	4.58583208	2.9279143	3.4860443	-4.94362029	0.75183384	2.408565	4.4693797	2.2602484	2.55376188	2.743088	2.428795	1.34395767	-3.13376	2.008625	2.381932	4.41091246	6.20325821	-0.25960128	4.27234623	-3.83374362	-1.96984902
1240135	4.376683	0.48572735	5.988034	2.863738	4.56330283	-4.9165	-0.14733699	2.408565	2.8393318	1.056102	-2.10550878	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.55927545	6.29708861	-0.5817011	3.904143	-4.06394	-1.41024152
1240136	4.376683	3.37479339	5.988034	2.863738	4.98609336	-4.9165	-2.9968976	2.408565	0.2731394	1.056102	-2.8494992	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.36835073	6.1601102	2.75891281	3.904143	-4.06394	-4.65809149
1240137	4.376683	1.666334	5.988034	2.863738	3.82440972	-4.9165	-1.75617	2.408565	1.554173	1.056102	-2.32467	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.3868029	6.16388478	-1.78407343	3.904143	-4.06394	-3.8381
1240130	4.65915239	2.57386666	6.41743253	0.56203893	-4.67261916	-6.18141159	-3.06023409	2.408565	1.67003448	0.65795517	-0.37731305	2.743088	2.428795	0.25042656	-3.13376	2.008625	2.381932	3.96604907	5.57859421	-7.21884576	2.35712076	-5.97550239	-2.978102
1240131	5.14454507	1.33398425	5.86910547	2.863738	3.22537692	-4.9165	-1.23567928	2.408565	1.02771833	1.056102	-0.54966576	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.79333012	6.58508959	0.590059	3.904143	-4.06394	-4.05437886
1240132	5.54704882	-0.43395787	7.48529836	3.82016957	5.27453379	-5.01448651	-2.41264064	2.408565	0.42853852	2.29056679	-2.54369475	2.743088	2.428795	1.79863178	-3.13376	2.008625	2.381932	4.28336833	6.73139842	0.99960156	4.25455313	-4.36071517	-3.68303644
1298347	4.45759533	1.05688416	6.61054531	4.79110695	4.69281154	-2.87495309	-0.69381202	2.408565	2.41876827	1.0421257	-0.06638112	2.743088	2.428795	0.46994596	-3.13376	2.008625	2.381932	4.03666968	5.58496186	2.20539432	3.29186419	-1.19594639	-3.41564006
905990	4.75780701	1.45642538	7.0982028	3.00875818	5.04262465	-4.81772658	-1.89244909	0.56472054	2.11144799	1.00536688	-1.49019431	3.89711246	2.03891683	0.87762159	-4.53842426	1.2912624	2.38976571	4.50238442	6.68828356	-3.16579358	4.34947953	-3.62144242	-6.07367386
905991	4.43982342	-2.607077	5.49069056	2.40959051	4.45188956	-5.63050787	-3.08827508	2.408565	0.2321069	1.15724016	-5.00889417	2.743088	2.428795	0.3120031	-3.13376	2.008625	2.381932	3.33924721	5.45779276	-0.9206314	2.66921964	-5.04629285	-4.79771667
906746	4.46717341	2.70200741	6.30884606	2.74728498	4.97991918	-6.1693716	-0.64989034	1.38435374	2.47353334	1.72087614	-1.82938156	3.0134083	2.10199154	0.56525138	-4.69820784	2.02486373	4.94806872	3.49640226	5.39824875	-2.66811453	4.30843889	-6.23275124	-5.26798462
1331037	3.68522949	0.20601934	5.43804072	2.64391886	2.3588689	-5.78160104	-2.14391473	1.11738216	0.48366178	0.70468575	-3.62449387	2.09098011	1.63186877	-3.64289701	-5.8602191	1.1631278	0.8715027	0.96908362	4.63269835	1.3826444	3.00727085	-6.18455881	-5.87932334
1299064	4.22124399	0.23166072	4.66573281	3.17186044	2.8809693	-7.0041699	-1.91637395	2.408565	2.159427	-0.70081543	-4.43440111	2.743088	2.428795	-0.71733677	-3.13376	2.008625	2.381932	4.04482181	5.83658128	-0.52378745	3.89819149	-5.55530836	-5.34242953
1299067	3.98396569	-0.79154431	5.79749842	1.43779257	2.69494606	-6.23296032	-3.26852983	2.408565	-0.35541732	1.35306251	-4.23514888	2.743088	2.428795	-0.24441008	-3.13376	2.008625	2.381932	3.477467	5.11356946	1.99599762	2.75676512	-4.47435042	-5.04458861
1299061	4.41197325	-1.89498172	6.03621175	2.78614203	3.91584742	-5.5577733	-3.38710103	2.408565	0.92739115	2.24176457	-0.4007966	2.743088	2.428795	-0.2343997	-3.13376	2.008625	2.381932	3.81875066	5.65494357	-1.76746728	4.52367812	-4.58591078	-4.56061377
909769	4.87317857	3.46788852	6.23571815	3.38300593	4.84482479	-4.85321359	-0.05954658	3.38633453	3.49761197	1.19955469	-0.11689127	3.37040363	0.93851758	0.27683885	-4.29005926	2.48981736	1.77891188	4.20458905	5.99634852	0.10172104	4.28168151	-3.55268399	-3.05766817
1509074	5.26683006	1.666334	6.07425939	4.01124092	3.5833294	-3.67486621	-1.75617	2.408565	1.554173	2.34781638	-2.32467	2.743088	2.428795	1.46276397	-3.13376	2.008625	2.381932	4.39406683	6.3554803	-0.32871035	4.41651313	-1.94761425	-3.8381
1298215	3.85730319	-1.51495428	6.07628942	2.57755901	2.6317752	-7.68577238	-3.31928739	2.408565	-0.31493371	1.23597612	-4.11203729	2.743088	2.428795	-3.36199121	-3.13376	2.008625	2.381932	2.24692716	4.80105473	-2.45789955	4.0795994	-5.15505056	-5.99520514
1298216	4.1854308	1.97673928	6.40257018	2.75086385	3.70592563	-4.69212597	-2.35848803	2.408565	0.89098497	1.43341368	-3.29083386	2.743088	2.428795	-1.73080782	-3.13376	2.008625	2.381932	4.09502182	5.54332031	-0.22003084	4.02294586	-4.5396689	-5.14729777
1298218	3.46804508	4.00793502	6.93415789	4.58342278	3.2974481	-5.87045375	-2.0457987	2.408565	2.10352596	1.70937539	-1.97253874	2.743088	2.428795	0.09455883	-3.13376	2.008625	2.381932	4.10342805	5.04520298	-4.44252362	4.05119382	-4.54828946	-4.23277305
1298219	4.46984119	2.78825804	5.15653122	2.6384046	2.38342644	-4.01680377	-1.26105218	2.408565	3.96784373	2.38149633	-2.467953	2.743088	2.428795	-0.80627897	-3.13376	2.008625	2.381932	4.36935091	5.51031482	-0.45165778	4.71608558	-3.36634457	-3.38183697
1327769	4.69293206	1.31996576	5.51805978	2.93755301	3.60866962	-3.89234791	-3.40281931	2.42185293	-0.56047372	1.68991387	-6.43979899	3.14402431	3.184017	-3.86755921	-5.19047113	2.008625	1.49205544	3.6658	3.72759519	0.02278876	3.81808271	-4.75295176	-5.3649665
1327768	3.96099354	1.49014094	6.18355224	1.4926594	2.10037107	-3.60280132	-3.16990436	2.14331598	-1.66248964	1.36566339	-6.36807254	2.67807044	2.70969503	-2.31733369	-2.87603465	1.65301204	1.87215773	3.47784314	4.95139747	1.39885806	3.64267986	-4.49219557	-4.53224785
749713	4.376683	0.7698749	5.988034	2.863738	3.245134	-4.9165	-2.70971802	3.13068768	-0.65514413	1.056102	-3.09324098	2.86484895	3.07367185	-0.5407	-3.71086283	3.08033862	2.28382866	3.6658	5.5339	-1.02602	3.904143	-4.06394	-4.9967094
906851	4.81057247	-1.92782223	7.5459956	4.83662136	5.7134509	-6.62905308	-0.7574332	2.408565	-0.01661731	2.85788011	2.80634905	2.743088	2.428795	1.63358394	-3.13376	2.008625	2.381932	3.40599731	6.00028627	2.43908912	5.25723885	-5.83264703	-5.15749392
1331031	3.85808745	3.97556079	6.13185406	4.18954204	3.9892366	-4.43737059	-1.2621421	1.37878128	1.58940147	1.23678884	-3.18631264	2.743088	1.8786751	-3.24584739	-3.13376	0.68913676	2.381932	2.95409771	5.00782363	1.38962198	3.58693176	-4.24891321	-4.69753811
1327765	4.4779816	1.666334	6.43832492	3.52232102	2.95236305	-4.95708713	-1.75617	2.408565	1.554173	0.81650446	-2.32467	2.743088	2.428795	-3.89991844	-3.13376	2.008625	2.381932	2.90133376	5.36609657	2.1279436	3.30854496	-6.26402217	-3.8381
1327766	4.02914078	3.6826647	6.02511073	3.57171429	2.24481666	-5.44795012	-0.82983374	2.40412908	2.95173044	0.44514664	-0.7510479	2.63292223	2.63304391	-0.85730875	-4.63270748	1.15075901	1.68855471	2.62083293	4.81180604	0.74563676	3.49089269	-6.64488357	-5.24493701
1290767	4.15627565	3.98796295	6.22579726	4.21576777	2.28676589	-3.30950779	0.20135307	2.408565	5.76606193	2.27055722	3.39831957	2.743088	2.428795	1.74297874	-3.13376	2.008625	2.381932	4.12483243	6.68462878	-3.23177931	5.1153509	-2.69045772	-1.11091674
908469	4.72313862	6.75560967	5.77480224	4.7949792	4.37015104	-2.04023987	1.01462264	2.408565	4.86566148	2.3057331	3.08665349	0.24040483	3.51166648	0.24772618	-4.26474087	0.41292243	5.14237851	2.67632579	6.31179302	2.09370012	3.72104693	-2.30224102	-3.78634779
907391	4.32459161	-0.54118804	6.00587771	0.94202932	2.05845638	-5.8175905	-2.29877139	2.24730852	0.35865492	0.51967832	-2.74443186	2.68774075	2.3781506	-5.2420249	-4.51394571	3.45344656	1.99330665	1.55195542	5.07840563	1.83961625	2.89081966	-7.72453278	-5.61941485
749717	5.0472888	-1.47818203	5.09223618	4.32138863	5.0472888	-4.80044351	-3.10796062	2.408565	0.9308393	1.55331642	-3.63992421	2.743088	2.428795	1.20163704	-3.13376	2.008625	2.381932	4.29019248	6.14590108	1.14597041	4.44312026	-4.03658143	-5.24976724
687448	4.376683	3.41364923	5.988034	2.863738	-2.21344347	-4.9165	0.12215871	3.0809294	0.53192103	1.056102	3.19719894	3.05367542	4.089668	-0.5407	0.25390411	3.48194877	5.64913222	4.45944299	6.54034248	-3.58654355	3.904143	-4.06394	-7.66222212
1240181	4.59462982	3.38960532	6.02263813	3.39106128	4.59422879	-2.03586261	-1.72107414	2.80863329	1.83466059	0.38704588	-1.67013517	2.70216664	2.85544228	0.09845143	-0.81852598	1.8918903	1.0965365	3.90148264	5.66257512	2.10918052	2.96575509	-1.36503797	-2.66822316
1240183	4.68663831	4.65476431	4.83539378	3.92213199	4.95129182	-4.00004684	0.61385089	0.50954986	5.24749503	0.33608113	1.39225795	3.44682358	1.20340191	1.35702991	-2.12049885	2.92114231	3.23452262	3.7876271	5.51994317	-1.63324735	4.44180815	-2.7994151	-2.29512373
1240182	3.73051614	6.46684728	7.14240283	4.97997031	5.25836809	-2.667276	0.50987221	2.70321198	3.71048476	2.1435063	0.49770574	3.76280881	3.76849456	1.25727305	-2.80994665	3.11137925	3.28848115	3.87534225	4.4850369	1.94898466	4.4937207	-0.15785438	-3.64251938
1240185	4.90941585	-1.32705949	4.17842972	2.58844894	4.66523221	-5.1878202	-2.24746882	2.408565	0.91514804	0.75557124	-4.72930163	2.743088	2.428795	1.12584309	-3.13376	2.008625	2.381932	3.2994305	6.00802814	-1.96138622	4.34471892	-4.35813217	-5.25296266
1240184	4.8980868	2.9521725	6.77533502	2.863738	1.88461779	-4.9165	-0.02971128	2.408565	4.6715862	1.056102	0.67836258	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.21489689	6.00401208	-5.05608418	3.904143	-4.06394	-3.84106567
1240187	4.51771656	-0.47015346	5.84082562	1.92893263	3.78059154	-5.46871268	-1.03689085	2.408565	2.46499542	0.9872785	-2.07808509	2.743088	2.428795	-2.47257866	-3.13376	2.008625	2.381932	4.65678776	6.44255198	-2.36203428	2.84214227	-2.71230891	-2.32084792
1240186	5.10092809	5.0051833	4.94584355	2.863738	3.17193388	-4.9165	0.01508521	2.408565	4.66035894	1.056102	2.00032747	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.81085015	6.19954038	2.798343	3.904143	-4.06394	-1.56732749
1240189	3.90096585	0.79671384	6.58870039	3.23760018	4.4037712	-4.09740942	-3.07275785	3.18894848	-0.47905224	1.55878762	-4.34152236	2.3602504	2.62993903	-3.03424662	-4.91005348	2.50680481	2.0432951	3.44881025	5.3066949	0.6943055	3.91992879	-5.26996099	-5.36594604
1240221	3.28959088	4.66908041	5.79151243	2.863738	3.11131531	-4.9165	-0.05391784	2.67898886	2.21843143	1.056102	-3.28888735	2.68077691	2.55701505	-0.5407	-3.143185	2.24600756	3.86701751	2.65677591	5.34109301	1.38234909	3.904143	-4.06394	-3.58145639
1240222	4.72129746	4.42750353	5.57917933	0.00873101	3.245134	-6.59376265	-0.63087049	2.408565	4.18676735	0.66478815	2.05305215	2.743088	2.428795	0.98001258	-3.13376	2.008625	2.381932	3.59184933	6.04039501	-2.27054344	2.75724383	-5.39579642	-1.16406257
1240223	5.00990503	-1.16510589	6.46734654	2.9762827	3.76910767	-5.94296318	-3.74181262	2.408565	-0.82947827	1.77332454	-5.89795667	2.743088	2.428795	-1.61404803	-3.13376	2.008625	2.381932	4.31675785	6.10851732	-0.38175058	4.00366482	-4.81148961	-5.09123276
1240226	4.77479045	0.08863403	5.90715297	2.81193454	-0.76370961	-5.64948119	-1.40185252	2.408565	0.99669869	1.91708424	-1.96205573	2.743088	2.428795	1.28909717	-3.13376	2.008625	2.381932	4.07114182	6.15691949	-1.9419675	4.4927446	-5.00963144	-3.3124306
1290455	4.3470965	3.87085088	6.22998664	2.55293254	2.07066904	-4.35604128	-1.47665762	2.7954182	1.6722112	1.2527386	-4.8895029	2.57315629	2.79691341	-2.82791294	-4.54521748	1.79125953	2.10341197	3.0926027	5.40617917	-5.91833798	3.06307714	-4.75375717	-4.90869484
753545	4.37354943	6.4924619	6.67946506	3.62189722	-3.79575787	-5.36061635	0.64117371	2.408565	5.35266487	1.70856545	1.30089689	2.743088	2.428795	0.86013305	-3.13376	2.008625	2.381932	4.10228313	5.8940426	-5.94501493	4.13861084	-4.51497291	-3.28610233
946368	3.55241637	4.71718727	6.76275812	2.20392296	5.24341526	-6.47849936	-1.29032967	2.9086212	5.49055734	1.74341105	2.53680391	3.78072891	3.0568914	0.79407305	-2.53884789	2.41425789	4.36473414	4.14124355	6.06857285	-3.96091953	4.51473511	-4.79964115	-1.56046173
1331039	4.5920356	0.98337637	6.50812019	2.38095251	4.33985393	-3.50823063	-2.23489376	2.94693738	0.62405282	0.61545812	-3.23393406	2.34378912	2.36829338	-2.06419166	-2.91805878	1.51550766	1.48336718	3.49085615	5.2139613	1.61063013	3.26035166	-5.03489026	-4.02814851
906828	4.52154697	1.23881138	6.43872011	2.75929732	1.88822029	-7.41349174	-3.28308049	2.408565	-0.06344688	0.12902402	-5.19882367	2.743088	2.428795	-0.45985281	-3.13376	2.008625	2.381932	2.92557858	5.07716538	-4.00321481	2.80950806	-5.50369967	-4.74090869
687506	4.376683	0.60189107	5.988034	2.59882019	3.245134	-5.90586721	-2.48747777	2.408565	0.35821687	0.82801781	-3.08553989	2.743088	2.428795	1.26434134	-3.13376	2.008625	2.381932	2.37773608	5.5339	-1.02602	4.4801122	-4.36650548	-4.3949532
753577	4.61832607	-1.52438345	5.02476995	1.9652189	-0.3991944	-4.3836919	-3.28379698	1.06514337	0.77282174	-0.67643508	-5.24447115	2.10044422	0.75484721	1.05711363	-3.63490764	3.26453196	0.14757845	3.34643499	6.03736101	-2.87244721	4.393141	-3.13986545	-2.40740402
910566	3.59711245	2.74929543	6.14687948	2.01123308	2.97002597	-3.58014214	-2.54386911	2.69781984	1.00741542	0.48349607	-5.26946268	2.71136127	2.71136127	-2.80277545	-3.45771505	1.93297034	0.8064534	2.69694691	4.74755509	0.75581006	3.33077939	-2.44136166	-4.26962908
906821	4.91011905	-0.42954515	6.53951111	3.26873283	2.17796469	-5.00403485	-2.22391442	2.408565	0.41629996	0.49907876	-5.76193589	2.743088	2.428795	-1.10851411	-3.13376	2.008625	2.381932	3.92183106	5.87917604	-0.99323768	3.4012122	-2.68152515	-4.22573271
